District,Block,State,ASSAM AND BENGAL PLAIN  HOT SUBHUMID  TO HUMID  (INCLUSION  OF PERHUMID) ECO-REGION,CENTRAL HIGHLANDS ( MALWA )  GUJARAT PLAIN AND KATHIAWAR PENINSULA  SEMI-ARID ECO-REGION,CENTRAL HIGHLANDS (MALWA AND BUNDELKHAND)  HOT SUBHUMID (DRY) ECO-REGION,DECCAN PLATEAU  (TELANGANA) AND EASTERN GHATS  HOT SEMI ARID ECO-REGION,DECCAN PLATU  HOT SEMI-ARID ECO-REGION,EASTERN COASTAL PLAIN  HOT SUBHUMID TO SEMI-ARID EGO-REGION,EASTERN GHATS AND TAMIL NADU UPLANDS AND DECCAN (K ARNATAKA) PLATEAU  HOT SEMI-ARID ECO-REGION,EASTERN HIMALAYAS  WARM PERHUMID ECO-REGION,EASTERN PLAIN  HOT SUBAUMID (MOIST) ECO-REGION,EASTERN PLATEAU (CHHATTISGARH REGION),EASTERN PLATEAU (CHHOTANAGPUR) AND EASTERN GHATS  HOT SUBHUMID ECO-REGION,KARNATAKA PLATEAU (RAYALSEEMA AS INCLUSION),WESTERN GHATS AND COASTAL PLAIN  HOT HUMID-PERHUMID ECO-REGION,zones_list,zone_count,is_shared,zone_label,display_color
Kumuram Bheem Asifabad,Koutala,TS,0.0,0.0,0.0,0.0,332.9862922611807,0.0,0.0,0.0,0.0,0.0,5.276448270953472,0.0,0.0,Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Kumuram Bheem Asifabad,Rebbena,TS,0.0,0.0,0.0,0.0,289.12357244176985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Kumuram Bheem Asifabad,Sirpur (T),TS,0.0,0.0,0.0,0.0,367.24997561222136,0.0,0.0,0.0,0.0,0.0,8.176179540027611,0.0,0.0,Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Kumuram Bheem Asifabad,Sirpur U,TS,0.0,0.0,0.0,0.0,365.4716548683989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Kumuram Bheem Asifabad,Tiryani,TS,0.0,0.0,0.0,0.0,636.3152241331031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Kumuram Bheem Asifabad,Wankidi,TS,0.0,0.0,0.0,0.0,392.1567160173354,0.0,0.0,0.0,0.0,0.0,12.584250762061956,0.0,0.0,Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Mahabubabad,Bayyaram,TS,0.0,0.0,0.0,372.3467641529118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Dornakal,TS,0.0,0.0,0.0,171.04746178664115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Garla,TS,0.0,0.0,0.0,150.12685051935688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Gudur,TS,0.0,0.0,0.0,416.8344892018353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Kesamudram,TS,0.0,0.0,0.0,244.27669458475407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Kothaguda,TS,0.0,0.0,0.0,999.5405908336962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Kuravi,TS,0.0,0.0,0.0,291.08179085715415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Mahabubabad,TS,0.0,0.0,0.0,268.8952463334482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Maripeda,TS,0.0,0.0,0.0,293.61123789949403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Narsimhulapet,TS,0.0,0.0,0.0,239.3672747085742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Nellikudur,TS,0.0,0.0,0.0,227.6998694759171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubabad,Thorrur,TS,0.0,0.0,0.0,271.6518294775412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Addakal,TS,0.0,0.0,0.0,218.8373675098355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Balanagar,TS,0.0,0.0,0.0,323.89953785686646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Bhoothpur,TS,0.0,0.0,0.0,189.22356482014223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Chinnachintakunta,TS,0.0,0.0,0.0,213.01566992748585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Devarakadra,TS,0.0,0.0,0.0,276.4699832537291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Gandeed,TS,0.0,0.0,0.0,241.8352494720079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Hanwada,TS,0.0,0.0,0.0,185.9505051070835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Jadcherla,TS,0.0,0.0,0.0,304.8138208070968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Koilkonda,TS,0.0,0.0,0.0,238.3633125269181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Mahabubnagar Urban,TS,0.0,0.0,0.0,256.74166145166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Midjil,TS,0.0,0.0,0.0,371.5521634575935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mahabubnagar,Nawabpet,TS,0.0,0.0,0.0,244.38661927453748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mancherial,Bellampally,TS,0.0,0.0,0.0,0.0,130.54328716758843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Mancherial,Bheemini,TS,0.0,0.0,0.0,0.0,276.22802219578296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Mancherial,Chennur,TS,0.0,0.0,0.0,26.67151941979336,395.8689248304679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
Mancherial,Dandepally,TS,0.0,0.0,0.0,22.4831616224087,201.7399475535672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
Mancherial,Jaipur,TS,0.0,0.0,0.0,60.74755118337723,416.1804094146585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
Mancherial,Jannaram,TS,0.0,0.0,0.0,0.0,361.7803365536863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Mancherial,Kasipet,TS,0.0,0.0,0.0,0.0,336.4616338774458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Mancherial,Kotapally,TS,0.0,0.0,0.0,0.3213160483553164,439.0148485903535,0.0,0.0,0.0,0.0,0.0,20.931504246778484,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),3,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Mancherial,Luxettipet,TS,0.0,0.0,0.0,18.45189760486788,162.71593767606407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
Mancherial,Mancherial,TS,0.0,0.0,0.0,32.89678053248674,337.8624473068433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
Mancherial,Mandamarri,TS,0.0,0.0,0.0,0.0,181.72942944986465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Mancherial,Nennel,TS,0.0,0.0,0.0,0.0,301.5498620129305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Mancherial,Tandur,TS,0.0,0.0,0.0,0.0,199.63703977049977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Semi-Arid),1,False,Deccan Plateau (Semi-Arid),#fa9b58
Mancherial,Vemanpally,TS,0.0,0.0,0.0,0.0,294.4483996823373,0.0,0.0,0.0,0.0,0.0,1.6795283982828368,0.0,0.0,Deccan Plateau (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Medak,Alladurg,TS,0.0,0.0,0.0,141.8434426733923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Chegunta,TS,0.0,0.0,0.0,225.4159664752364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Kowdipally,TS,0.0,0.0,0.0,253.48274613861608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Kulcharam,TS,0.0,0.0,0.0,151.54497405409847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Medak,TS,0.0,0.0,0.0,324.6890735268093,37.782556835493246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
Medak,Narsapur,TS,0.0,0.0,0.0,216.82008892740987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Papannapet,TS,0.0,0.0,0.0,217.20361109983145,1.085262090127889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
Medak,Ramayampet,TS,0.0,0.0,0.0,243.1176787571348,16.39996558662354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
Medak,Regode,TS,0.0,0.0,0.0,187.6561926894481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Shankarampet (A),TS,0.0,0.0,0.0,180.46253164999231,1.269602204639963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Deccan Plateau (Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
Medak,Shankarampet (R),TS,0.0,0.0,0.0,185.76399000388497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Shivampet,TS,0.0,0.0,0.0,212.84974435074705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Tekmal,TS,0.0,0.0,0.0,154.22387011834053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Toopran,TS,0.0,0.0,0.0,220.1674964328016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medak,Yeldurthy,TS,0.0,0.0,0.0,234.7560225549292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medchal Malkajgiri,Balanagar,TS,0.0,0.0,0.0,76.39440306446794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medchal Malkajgiri,Ghatkesar,TS,0.0,0.0,0.0,167.85937790569125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medchal Malkajgiri,Keesara,TS,0.0,0.0,0.0,172.80407829058854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medchal Malkajgiri,Malkajgiri,TS,0.0,0.0,0.0,88.64671052723455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medchal Malkajgiri,Medchal,TS,0.0,0.0,0.0,224.06909449346983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medchal Malkajgiri,Qutballapur,TS,0.0,0.0,0.0,123.84319941962556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medchal Malkajgiri,Shamirpet,TS,0.0,0.0,0.0,245.02717392122952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Medchal Malkajgiri,Uppal,TS,0.0,0.0,0.0,45.14456050557244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mulugu,Eturunagaram,TS,0.0,0.0,0.0,923.486571557832,0.0,0.0,0.0,0.0,0.0,0.0,1.4659341848938563,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Mulugu,Govindaraopet,TS,0.0,0.0,0.0,223.7958892146404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mulugu,Mangapet,TS,0.0,0.0,0.0,551.998781752632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mulugu,Mulug,TS,0.0,0.0,0.0,413.65293152454615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mulugu,Tadvai,TS,0.0,0.0,0.0,878.6953430587114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mulugu,Venkatapur,TS,0.0,0.0,0.0,511.3628677880092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Mulugu,Venkatapuram,TS,0.0,0.0,0.0,688.2477549753941,0.0,0.0,0.0,0.0,0.0,0.0,0.4323876251737583,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Mulugu,Wajedu,TS,0.0,0.0,0.0,651.1851855131002,0.0,0.0,0.0,0.0,0.0,0.0,0.6956144448361924,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Nagarkurnool,Achampet,TS,0.0,0.0,0.0,455.8523602511827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Amrabad,TS,0.0,0.0,0.0,2338.0946102678745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Balmoor,TS,0.0,0.0,0.0,261.08034668641744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Bijinapally,TS,0.0,0.0,0.0,295.9987021462576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Kalwakurthy,TS,0.0,0.0,0.0,278.95738083913903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Kodair,TS,0.0,0.0,0.0,227.93466327031427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Kollapur,TS,0.0,0.0,0.0,463.1541421815565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Lingal,TS,0.0,0.0,0.0,177.04774847396854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Nagarkurnool,TS,0.0,0.0,0.0,216.8813372806756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Peddakothapally,TS,0.0,0.0,0.0,325.17852175924264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Nagarkurnool,Tadoor,TS,0.0,0.0,0.0,238.34669747863663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
