State,District,Block,zone_count,zone_label,display_color
TS,Nagarkurnool,Tadoor,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nagarkurnool,Telkapally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nagarkurnool,Thimmajipet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nagarkurnool,Uppununthala,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nagarkurnool,Vangoor,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nagarkurnool,Veldanda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Anumula,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Chandampeta,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Chandur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Chinthapally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Chityal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Dameracherla,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Devarakonda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Gundlapally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Gurrampode,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Kanagal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Kattangur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Kethepally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Marriguda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Miryalaguda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Munugode,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Nakrekal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Nalgonda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Nampally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Narketpally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Nidmanoor,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Pedda Adesherlapally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Peddavoora,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Shaligouraram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Thipparthy,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Tripuraram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Nalgonda,Vemulapally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Narayanpet,Damargidda,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Narayanpet,Dhanwada,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Narayanpet,Kosgi,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Narayanpet,Maddur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Narayanpet,Maganoor,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Narayanpet,Makthal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Narayanpet,Narayanpet,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Narayanpet,Narwa,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Narayanpet,Utkoor,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Nirmal,Bhainsa,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Dilawarpur,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Kaddam Peddur,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Nirmal,Khanapur,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Kubeer,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Kuntala,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Laxmanchanda,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Lokeswaram,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Mamada,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Mudhole,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Nirmal U,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Sarangapur,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nirmal,Tanoor,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Armoor,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Balkonda,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Bheemgal,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Bodhan,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Dharpally,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Dichpally,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Jakranpally,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Kammarpally,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Nizamabad,Kotagiri,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Makloor,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Morthad,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Nandipet,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Navipet,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Nizamabad North,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Renjal,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Sirikonda,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Vailpoor,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Varni,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Nizamabad,Yedapally,1,Deccan Plateau (Semi-Arid),#fa9b58
TS,Peddapalli,Dharmaram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Peddapalli,Eligaid,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Peddapalli,Julapalli,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Peddapalli,Kamanpur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Peddapalli,Manthani,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Peddapalli,Mutharam (Manthani),1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Peddapalli,Odela,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Peddapalli,Peddapalli,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Peddapalli,Ramagundam,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Peddapalli,Srirampur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Peddapalli,Sulthanabad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Rajanna Sircilla,Boinpalli,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Rajanna Sircilla,Chandurthi,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Rajanna Sircilla,Gambhiraopet,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Rajanna Sircilla,Illanthakunta,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Rajanna Sircilla,Konaraopet,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Rajanna Sircilla,Mustabad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Rajanna Sircilla,Sircilla,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Rajanna Sircilla,Vemulawada,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Rajanna Sircilla,Yellareddipet,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Ranga Reddy,Amangal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Chevella,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Farooqnagar,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Hayathnagar,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Ibrahimpatnam,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Kandukur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Keshampet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Kondurg,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Kothur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Madgul,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Maheshwaram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Manchal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Moinabad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Rajendranagar,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Saroornagar,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Serilingampally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Shabad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Shamshabad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Shankarpalle,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Thalakondapally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Ranga Reddy,Yacharam,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Andole,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Hathnoora,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Jharasangam,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Jinnaram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Kalher,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Sangareddy,Kangti,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Sangareddy,Kohir,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Sangareddy,Kondapur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Manoor,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Sangareddy,Munipally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Narayankhed,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Nyalkal,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Sangareddy,Patancheru,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Pulkal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Raikode,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Ramchandrapuram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Sadasivpet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Sangareddy,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Sangareddy,Zahirabad,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Siddipet,Bejjanki,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Cherial,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Chinnakodur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Doultabad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Dubbak,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Gajwel,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Husnabad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Jagdevpur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Koheda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Kondapak,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Maddur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Mirdoddi,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Mulug,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Nangnoor,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Siddipet Urban,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Thoguta,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Siddipet,Wargal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Atmakur (S),1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Chilkur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Chivemla,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Garidepally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Huzurnagar,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Jajireddygudem,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Kodad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Mattampally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Mellachervu,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Mothey,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Munagala,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Nadigudem,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Nereducherla,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Nuthanakal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Penpahad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Suryapet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Thirumalagiri,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Suryapet,Thungaturthy,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Bantwaram,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Vikarabad,Basheerabad,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Vikarabad,Bomaraspeta,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Dharur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Doma,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Doulathabad,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Vikarabad,Kodangal,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Vikarabad,Kulkacharla,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Marpalle,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Vikarabad,Mominpet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Nawabpet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Pargi,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Peddemul,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Vikarabad,Pudur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Tandur,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
TS,Vikarabad,Vikarabad,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Vikarabad,Yelal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Wanaparthy,Atmakur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Wanaparthy,Ghanpur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Wanaparthy,Gopalpeta,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Wanaparthy,Kothakota,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Wanaparthy,Pangal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Wanaparthy,Pebbair,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Wanaparthy,Peddamandadi,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Wanaparthy,Wanaparthy,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Wanaparthy,Weepangandla,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Athmakur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Chennaraopet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Duggondi,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Geesugonda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Khanapur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Nallabelli,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Narsampet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Nekkonda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Parkal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Parvathagiri,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Rayaparthy,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Sangem,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Shayampet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Rural,Wardhannapet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Urban,Bheemadevarpalli,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Urban,Dharmasagar,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Urban,Elkathurthy,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Urban,Hanamkonda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Urban,Hasanparthy,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Urban,Kamalapur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Warangal Urban,Warangal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Alair,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Atmakur (M),1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,B Pochampally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Bhongir,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Bibinagar,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Bommalaramaram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Choutuppal,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Gundala,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Mothkur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Narayanpur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Rajapeta,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Ramannapet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Thurkapally,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Valigonda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
TS,Yadadri Bhuvanagiri,Yadagirigutta,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
WB,24 Paraganas North,Amdanga,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Baduria,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Bagda,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Barasat - I,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Barasat - II,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Barrackpur - I,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Barrackpur - II,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Basirhat - I,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Basirhat - II,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Bongaon,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Deganga,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Gaighata,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Habra - I,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
WB,24 Paraganas North,Habra - II,1,Assam & Bengal Plain (Subhumid–Humid),#9e0142
